tiempo_s,tiempo,posicion_norte,slow_cart,slow_end_tower,torre_0_x,torre_0_y,tramo_1_L_calculado,tramo_1_deform_m,tramo_1_desv_y,tramo_1_rumbo_deg,torre_1_x,torre_1_y,tramo_2_L_calculado,tramo_2_deform_m,tramo_2_desv_y,tramo_2_rumbo_deg,torre_2_x,torre_2_y,tramo_3_L_calculado,tramo_3_deform_m,tramo_3_desv_y,tramo_3_rumbo_deg,torre_3_x,torre_3_y,lat_e7,lon_e7,EΔd_mm,EΔrumbo_deg
2665,00h 44m 25s,56.855,False,False,2.2843,60.3838,50.0298,-0.0298,-2.3413,-2.6824,52.2593,58.0425,50.0,0.0,-2.3577,-2.7027,102.2037,55.6848,50.0316,-0.0316,-2.3769,-2.723,152.1788,53.308,,,26.7,0.6
2666,00h 44m 26s,56.879,False,False,2.2865,60.4319,50.0299,-0.0299,-2.3895,-2.7376,52.2593,58.0423,50.0,0.0,-2.3573,-2.7023,102.2037,55.685,50.0321,-0.0321,-2.328,-2.667,152.1816,53.357,,,26.7,0.6
2667,00h 44m 27s,56.903,False,False,2.289,60.4801,50.0298,-0.0298,-2.4379,-2.7931,52.2593,58.0422,50.0,0.0,-2.357,-2.7019,102.2037,55.6852,50.0325,-0.0325,-2.2791,-2.6108,152.1843,53.4061,,,26.7,0.6
2668,00h 44m 28s,56.971,False,False,2.2912,60.5289,50.0309,-0.0309,-2.4001,-2.7496,52.2645,58.1289,50.0,0.0,-2.357,-2.7019,102.2089,55.7719,50.0309,-0.0309,-2.3168,-2.6541,152.1861,53.4551,,,28.5,0.57
2669,00h 44m 29s,57.039,False,False,2.2937,60.5767,50.0305,-0.0305,-2.3612,-2.7051,52.2684,58.2155,50.0,0.0,-2.3565,-2.7013,102.2129,55.859,50.0305,-0.0305,-2.3547,-2.6976,152.1879,53.5044,,,29.1,0.57
2670,00h 44m 30s,57.082,False,False,2.2937,60.5767,50.0306,-0.0306,-2.2746,-2.6058,52.2725,58.3021,50.0,0.0,-2.3565,-2.7013,102.217,55.9456,50.0305,-0.0305,-2.4412,-2.7968,152.1879,53.5044,,,29.9,0.57
2671,00h 44m 31s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2672,00h 44m 32s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2673,00h 44m 33s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2674,00h 44m 34s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2675,00h 44m 35s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2676,00h 44m 36s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2677,00h 44m 37s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2678,00h 44m 38s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2679,00h 44m 39s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2680,00h 44m 40s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2681,00h 44m 41s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2682,00h 44m 42s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2683,00h 44m 43s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2684,00h 44m 44s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2685,00h 44m 45s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2686,00h 44m 46s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2687,00h 44m 47s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2688,00h 44m 48s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2689,00h 44m 49s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2690,00h 44m 50s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2691,00h 44m 51s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2692,00h 44m 52s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2693,00h 44m 53s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2694,00h 44m 54s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2695,00h 44m 55s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2696,00h 44m 56s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2697,00h 44m 57s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2698,00h 44m 58s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2699,00h 44m 59s,57.125,False,False,2.2937,60.5767,50.0308,-0.0308,-2.1882,-2.5068,52.2766,58.3884,50.0,0.0,-2.3565,-2.7013,102.2211,56.032,50.0307,-0.0307,-2.5276,-2.8959,152.1879,53.5044,,,30.7,0.57
2700,00h 45m 00s,57.15,False,False,2.2963,60.625,50.0303,-0.0303,-2.2367,-2.5624,52.2766,58.3883,50.0,0.0,-2.3562,-2.701,102.2211,56.0321,50.0311,-0.0311,-2.4786,-2.8397,152.1907,53.5534,,,30.7,0.57
2701,00h 45m 01s,57.174,False,False,2.2982,60.6728,50.0306,-0.0306,-2.2848,-2.6174,52.2766,58.3881,50.0,0.0,-2.3557,-2.7004,102.2211,56.0324,50.0315,-0.0315,-2.4296,-2.7835,152.1936,53.6028,,,30.7,0.57
2702,00h 45m 02s,57.199,False,False,2.3002,60.7215,50.0309,-0.0309,-2.3336,-2.6734,52.2766,58.388,50.0,0.0,-2.3555,-2.7002,102.2211,56.0325,50.031,-0.031,-2.3803,-2.727,152.1954,53.6521,,,30.7,0.57
2703,00h 45m 03s,57.223,False,False,2.3024,60.7694,50.0309,-0.0309,-2.3816,-2.7285,52.2766,58.3878,50.0,0.0,-2.3551,-2.6997,102.2211,56.0327,50.0308,-0.0308,-2.3315,-2.671,152.1976,53.7012,,,30.7,0.57
2704,00h 45m 04s,57.247,False,False,2.3043,60.8178,50.0313,-0.0313,-2.4302,-2.7841,52.2766,58.3877,50.0,0.0,-2.3549,-2.6995,102.2211,56.0328,50.0305,-0.0305,-2.2826,-2.6149,152.1995,53.7502,,,30.7,0.57
2705,00h 45m 05s,57.315,False,False,2.3075,60.8659,50.0301,-0.0301,-2.3916,-2.74,52.2804,58.4743,50.0,0.0,-2.3545,-2.6991,102.2249,56.1198,50.0301,-0.0301,-2.3203,-2.6582,152.2012,53.7995,,,31.1,0.57
2706,00h 45m 06s,57.383,False,False,2.3098,60.9145,50.03,-0.03,-2.3538,-2.6966,52.2844,58.5607,50.0,0.0,-2.3544,-2.6989,102.229,56.2063,50.03,-0.03,-2.3578,-2.7012,152.2034,53.8485,,,31.9,0.57
2707,00h 45m 07s,57.45,False,False,2.3119,60.9628,50.0304,-0.0304,-2.3158,-2.6531,52.2887,58.647,50.0,0.0,-2.354,-2.6985,102.2332,56.293,50.0304,-0.0304,-2.395,-2.7439,152.2062,53.898,,,32.8,0.48
2708,00h 45m 08s,57.518,False,False,2.3142,61.0109,50.0305,-0.0305,-2.2774,-2.609,52.2928,58.7335,50.0,0.0,-2.3536,-2.698,102.2374,56.3799,50.0304,-0.0304,-2.4327,-2.787,152.2087,53.9473,,,33.7,0.48
2709,00h 45m 09s,57.586,False,False,2.3164,61.0588,50.03,-0.03,-2.2387,-2.5647,52.2963,58.8201,50.0,0.0,-2.3532,-2.6975,102.2409,56.4669,50.0299,-0.0299,-2.4704,-2.8303,152.2098,53.9965,,,33.8,0.48
2710,00h 45m 10s,57.653,False,False,2.3186,61.1072,50.0298,-0.0298,-2.2007,-2.5212,52.2999,58.9065,50.0,0.0,-2.3529,-2.6972,102.2445,56.5536,50.0297,-0.0297,-2.5079,-2.8733,152.2113,54.0457,,,34.1,0.48
2711,00h 45m 11s,57.678,False,False,2.3206,61.1559,50.03,-0.03,-2.2495,-2.577,52.2999,58.9064,50.0,0.0,-2.3527,-2.697,102.2446,56.5537,50.0292,-0.0292,-2.4587,-2.8169,152.2133,54.095,,,34.1,0.48
2712,00h 45m 12s,57.702,False,False,2.3224,61.2044,50.0303,-0.0303,-2.2981,-2.6328,52.2999,58.9062,50.0,0.0,-2.3524,-2.6966,102.2446,56.5538,50.0299,-0.0299,-2.4095,-2.7605,152.2164,54.1443,,,34.1,0.48
2713,00h 45m 13s,57.726,False,False,2.3251,61.2523,50.0299,-0.0299,-2.3462,-2.6879,52.2999,58.9061,50.0,0.0,-2.3521,-2.6963,102.2446,56.554,50.0296,-0.0296,-2.3607,-2.7046,152.2185,54.1933,,,34.1,0.48
2714,00h 45m 14s,57.751,False,False,2.3268,61.3004,50.0305,-0.0305,-2.3946,-2.7434,52.2999,58.9059,50.0,0.0,-2.3516,-2.6958,102.2446,56.5542,50.0289,-0.0289,-2.3115,-2.6481,152.22,54.2428,,,34.1,0.48
2715,00h 45m 15s,57.775,False,False,2.3284,61.3488,50.0311,-0.0311,-2.4431,-2.7989,52.2999,58.9057,50.0,0.0,-2.3513,-2.6954,102.2446,56.5544,50.0289,-0.0289,-2.2624,-2.5919,152.2223,54.292,,,34.1,0.48
2716,00h 45m 16s,57.843,False,False,2.3302,61.3975,50.0303,-0.0303,-2.4052,-2.7556,52.3026,58.9923,50.0,0.0,-2.3511,-2.6951,102.2473,56.6412,50.0303,-0.0303,-2.2998,-2.6347,152.2247,54.3414,,,33.5,0.48
2717,00h 45m 17s,57.911,False,False,2.3328,61.446,50.0302,-0.0302,-2.3669,-2.7117,52.307,59.0791,50.0,0.0,-2.3509,-2.6949,102.2517,56.7282,50.0302,-0.0302,-2.3376,-2.6781,152.2273,54.3906,,,34.5,0.48
2718,00h 45m 18s,57.979,False,False,2.3334,61.4948,50.0315,-0.0315,-2.3293,-2.6685,52.3107,59.1655,50.0,0.0,-2.3506,-2.6946,102.2554,56.8149,50.0315,-0.0315,-2.3749,-2.7207,152.2305,54.44,,,34.9,0.23
2719,00h 45m 19s,58.046,False,False,2.3362,61.5428,50.0313,-0.0313,-2.291,-2.6245,52.315,59.2518,50.0,0.0,-2.3502,-2.6941,102.2598,56.9017,50.0313,-0.0313,-2.4123,-2.7636,152.2329,54.4894,,,36.0,0.23
2720,00h 45m 20s,58.114,False,False,2.3386,61.5907,50.0312,-0.0312,-2.2525,-2.5804,52.3191,59.3382,50.0,0.0,-2.3497,-2.6935,102.2638,56.9886,50.0311,-0.0311,-2.4498,-2.8066,152.2349,54.5388,,,36.7,0.23
2721,00h 45m 21s,58.182,False,False,2.3411,61.6394,50.0316,-0.0316,-2.2149,-2.5373,52.3236,59.4246,50.0,0.0,-2.3495,-2.6933,102.2684,57.0751,50.0315,-0.0315,-2.4871,-2.8494,152.238,54.588,,,37.9,0.23
2722,00h 45m 22s,58.249,False,False,2.3433,61.6877,50.0313,-0.0313,-2.1765,-2.4933,52.3272,59.5112,50.0,0.0,-2.3492,-2.693,102.272,57.162,50.0312,-0.0312,-2.5249,-2.8928,152.2394,54.6371,,,38.2,0.23
2723,00h 45m 23s,58.274,False,False,2.3463,61.7361,50.0304,-0.0304,-2.225,-2.5489,52.3272,59.5111,50.0,0.0,-2.3491,-2.6928,102.272,57.1621,50.031,-0.031,-2.476,-2.8367,152.2416,54.6861,,,38.2,0.23
2724,00h 45m 24s,58.298,False,False,2.3495,61.7848,50.0294,-0.0294,-2.2737,-2.6048,52.3272,59.5111,50.0,0.0,-2.349,-2.6927,102.272,57.1621,50.0301,-0.0301,-2.4271,-2.7806,152.2432,54.7351,,,38.2,0.23
2725,00h 45m 25s,58.323,False,False,2.3513,61.8333,50.0298,-0.0298,-2.3223,-2.6606,52.3272,59.511,50.0,0.0,-2.3487,-2.6924,102.272,57.1623,50.0299,-0.0299,-2.3778,-2.7242,152.2454,54.7844,,,38.2,0.23
2726,00h 45m 26s,58.347,False,False,2.3526,61.882,50.0308,-0.0308,-2.3711,-2.7164,52.3272,59.5109,50.0,0.0,-2.3485,-2.6922,102.272,57.1623,50.0304,-0.0304,-2.3288,-2.668,152.2482,54.8335,,,38.2,0.23
2727,00h 45m 27s,58.372,False,False,2.3539,61.9307,50.0319,-0.0319,-2.4199,-2.7723,52.3272,59.5108,50.0,0.0,-2.3484,-2.692,102.272,57.1624,50.03,-0.03,-2.2798,-2.6117,152.25,54.8827,,,38.2,0.23
2728,00h 45m 28s,58.439,False,False,2.3556,61.9787,50.0312,-0.0312,-2.3813,-2.7281,52.3302,59.5974,50.0,0.0,-2.348,-2.6916,102.275,57.2494,50.0313,-0.0313,-2.3176,-2.6551,152.2526,54.9318,,,37.8,0.23
2729,00h 45m 29s,58.507,False,False,2.3574,62.0274,50.0318,-0.0318,-2.3432,-2.6844,52.3343,59.6842,50.0,0.0,-2.3478,-2.6914,102.2791,57.3364,50.0318,-0.0318,-2.3554,-2.6983,152.2554,54.981,,,38.6,0.41
2730,00h 45m 30s,58.551,False,False,2.3574,62.0274,50.0319,-0.0319,-2.2567,-2.5852,52.3384,59.7707,50.0,0.0,-2.3478,-2.6914,102.2832,57.4229,50.0318,-0.0318,-2.4419,-2.7976,152.2554,54.981,,,39.4,0.41
2731,00h 45m 31s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2732,00h 45m 32s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2733,00h 45m 33s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2734,00h 45m 34s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2735,00h 45m 35s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2736,00h 45m 36s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2737,00h 45m 37s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2738,00h 45m 38s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2739,00h 45m 39s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2740,00h 45m 40s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2741,00h 45m 41s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2742,00h 45m 42s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2743,00h 45m 43s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2744,00h 45m 44s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2745,00h 45m 45s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2746,00h 45m 46s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2747,00h 45m 47s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2748,00h 45m 48s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2749,00h 45m 49s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2750,00h 45m 50s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2751,00h 45m 51s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2752,00h 45m 52s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2753,00h 45m 53s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2754,00h 45m 54s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2755,00h 45m 55s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2756,00h 45m 56s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2757,00h 45m 57s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2758,00h 45m 58s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2759,00h 45m 59s,58.594,False,False,2.3574,62.0274,50.0321,-0.0321,-2.1702,-2.4861,52.3425,59.8572,50.0,0.0,-2.3478,-2.6914,102.2873,57.5094,50.032,-0.032,-2.5284,-2.8967,152.2554,54.981,,,40.1,0.41
2760,00h 46m 00s,58.618,False,False,2.3598,62.0759,50.0319,-0.0319,-2.2189,-2.5418,52.3425,59.857,50.0,0.0,-2.3475,-2.691,102.2873,57.5095,50.0321,-0.0321,-2.4792,-2.8403,152.258,55.0303,,,40.1,0.41
2761,00h 46m 01s,58.643,False,False,2.3619,62.1246,50.032,-0.032,-2.2676,-2.5977,52.3424,59.857,50.0,0.0,-2.3474,-2.6909,102.2873,57.5096,50.0316,-0.0316,-2.4301,-2.7841,152.2599,55.0795,,,40.1,0.41
2762,00h 46m 02s,58.667,False,False,2.3641,62.1725,50.0319,-0.0319,-2.3157,-2.6529,52.3424,59.8567,50.0,0.0,-2.3469,-2.6903,102.2873,57.5098,50.0311,-0.0311,-2.3809,-2.7277,152.2618,55.1289,,,40.1,0.41
2763,00h 46m 03s,58.691,False,False,2.3657,62.2204,50.0326,-0.0326,-2.3639,-2.7081,52.3424,59.8565,50.0,0.0,-2.3464,-2.6897,102.2873,57.5101,50.0315,-0.0315,-2.3319,-2.6714,152.2645,55.1782,,,40.1,0.41
2764,00h 46m 04s,58.716,False,False,2.3681,62.2682,50.0325,-0.0325,-2.412,-2.7632,52.3424,59.8562,50.0,0.0,-2.346,-2.6893,102.2874,57.5103,50.0308,-0.0308,-2.2829,-2.6153,152.266,55.2274,,,40.1,0.41
2765,00h 46m 05s,58.783,False,False,2.3714,62.3162,50.0316,-0.0316,-2.3737,-2.7194,52.3467,59.9425,50.0,0.0,-2.3456,-2.6888,102.2916,57.597,50.0316,-0.0316,-2.3204,-2.6583,152.2694,55.2766,,,41.1,0.41
2766,00h 46m 06s,58.851,False,False,2.3726,62.3643,50.0327,-0.0327,-2.3355,-2.6755,52.3507,60.0289,50.0,0.0,-2.3452,-2.6884,102.2957,57.6837,50.0327,-0.0327,-2.358,-2.7013,152.2727,55.3257,,,41.8,0.41
